0,1,2,3,4,5,6,7,8,9,10,11,12
-281.2301,100.88701,8.996891,30.391788,-6.5387163,18.592295,-1.8094493,18.360744,0.2063334,5.9720745,-3.8579133,-1.9392655,-1.323282
-278.26614,99.434425,-0.34313267,27.756817,-7.937259,20.058292,-1.7611333,9.591767,-6.1296644,2.8553238,2.2342758,1.5865769,-2.7130933
-283.84775,96.18358,9.328189,27.705803,-6.6447587,20.816517,-5.511346,13.720423,-4.562104,5.4608564,-3.2466004,-3.7411592,-7.836983
-284.36252,94.68283,5.143401,28.663284,-8.260772,15.195993,-4.556629,14.63489,-6.340126,5.72089,-4.160178,-9.855476,-8.901696
-281.30408,102.993515,6.64635,27.408482,-7.1504545,18.05849,-0.5660727,17.110207,-2.7313023,6.716945,-1.0602432,-7.419636,-2.7016115
-277.77655,97.954735,0.9750774,28.403282,-4.396415,20.468275,2.3554032,19.000172,-2.0356088,7.883156,-2.9783995,-5.7679257,-3.045567
-279.8003,99.659004,1.137716,23.378542,-6.4563494,19.457401,-5.976465,11.880475,-5.4510927,4.4653277,-2.9284258,-6.435854,-6.6556263
-279.8209,89.34785,-7.2450743,24.545267,-8.647357,14.886393,-6.9731617,11.94954,-5.412531,8.369198,-0.8349328,-3.6240358,-2.5188994
-280.74258,98.1799,6.264056,28.688713,-2.1546834,18.014015,-11.111922,16.447458,-1.7364792,1.8291073,-8.909291,-5.899288,-2.1212494
-286.78876,99.25508,2.711718,24.646908,-7.5181904,19.954578,0.93097955,16.363201,-5.2224474,4.224024,5.4582634,-0.71869934,-4.2585745
-280.71902,102.35755,5.792207,27.253843,-5.159581,16.42466,-3.9295032,11.621313,-11.631422,-0.068736136,-1.9150945,2.6630592,4.566925
