0,1,2,3,4,5,6,7,8,9,10,11,12
-266.12994,182.18048,11.380636,49.892044,-10.338083,33.436905,-2.4846468,13.898494,-7.8736553,-0.9133853,-4.3437815,-12.709852,-2.7197187
-258.91425,178.81479,8.834101,52.764984,-12.500454,34.455208,-1.26496,16.060177,-11.3554,-3.5882986,-5.006574,-15.16267,1.8843242
-259.17722,181.52075,12.778346,50.08915,-10.976889,32.738995,-9.9196,16.251896,-12.626503,-2.9981997,-3.7558675,-16.071869,4.9990826
-259.96695,182.99878,10.666814,44.522797,-12.45413,28.55989,-12.895344,19.726543,-6.9904394,1.1489038,-1.6169286,-11.72271,5.3694935
-264.67755,177.49951,10.869747,46.149445,-10.921179,34.17793,-9.040362,23.607397,-2.4746976,2.2174487,-0.11491758,-8.368435,5.472577
-266.56262,179.22406,10.300384,47.29876,-8.912367,36.98801,-5.4466724,20.475689,-6.5000525,-7.046361,-2.2842956,-10.868499,0.60194594
-263.47687,183.29184,11.534828,49.53972,-7.9918184,35.97441,-3.3417945,17.770437,-11.108337,-9.778345,-4.7461243,-13.634948,-2.4823627
-265.17984,184.04637,12.401093,47.951553,-11.449386,32.088177,0.28234458,18.50521,-7.990115,-3.6074522,-6.5521197,-12.885227,-4.13364
-269.00406,181.27188,12.8326645,48.209034,-9.592285,33.921616,-3.393937,15.098925,-5.70756,2.3178015,-3.751268,-14.773949,-5.242744
-266.29224,180.50154,8.385765,49.56417,-5.481783,33.694695,-3.1950755,20.643694,-5.1851473,1.1192406,0.6032786,-12.041791,-2.6658669
-260.96576,184.59592,8.99127,49.740715,-8.004252,31.03453,-4.115432,19.19327,-6.556558,-2.6517696,-4.1934905,-12.779594,-1.2224388
-253.01685,186.48627,8.731104,50.997414,-12.504872,30.267601,-6.0923963,16.165676,-4.4107523,-1.8668344,-5.2551756,-9.993997,2.8809743
-259.17554,184.06897,11.879556,48.885258,-15.204568,31.73608,-3.3049026,19.308916,-4.1946697,-0.1152499,-3.1919184,-11.7293215,3.6018887
-258.68878,187.88022,11.8356285,45.794476,-13.52441,31.734,-5.2283096,15.562061,-4.8741465,1.5595238,-5.4725738,-14.770107,-3.2834606
-259.93512,182.99203,6.102086,46.827785,-13.474331,27.720982,-7.056856,18.527416,-4.6777124,-2.7518275,-3.807988,-15.433102,-4.2713842
-268.06213,176.46646,7.957372,49.90426,-12.036923,27.28771,-9.91811,18.540007,-6.113139,-3.5449264,1.4366387,-12.648472,-2.3619206
-269.07675,180.64185,9.767071,48.19934,-9.268969,30.148848,-7.0019417,16.288338,-6.548582,-2.7614691,-4.076283,-13.484923,-0.26204073
-264.1285,180.83759,9.416136,45.489708,-10.869083,33.087692,-6.657527,19.965584,-2.8285332,0.5513102,-5.8256397,-12.6420555,1.269973
-264.93338,181.43439,12.209208,47.192886,-10.235539,35.717613,-5.8310547,20.0103,-4.5079107,-2.697665,-3.470305,-11.148579,3.2128415
-267.37448,179.23933,7.1720915,43.626617,-14.454145,30.495094,-4.152625,17.914068,-8.585081,-3.773633,-3.9419265,-12.101437,1.9875298
-264.35486,180.63063,7.427519,45.25087,-14.453035,31.492954,-0.5620065,19.723476,-4.299737,0.7091584,-3.0140257,-10.977335,-2.039822
-266.23596,177.0946,8.985496,48.970276,-12.008816,32.247612,-2.7660594,18.51476,-7.286127,0.25412637,-2.237764,-13.650791,-5.830227
